id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#shaoyi-li,Shaoyi Li,"Shenzhen, China",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,,Blogger,AWS Community Hero,China,Asia Pacific,2024,Current Heros,"Blogger, Technical Author, Trainer / Educator, hero-alumni - {DO NOT USE}, Conference Speaker"
community-heroes#shaoyi-li,Shaoyi Li,"Shenzhen, China",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,,Technical Author,AWS Community Hero,China,Asia Pacific,2024,Current Heros,"Blogger, Technical Author, Trainer / Educator, hero-alumni - {DO NOT USE}, Conference Speaker"
community-heroes#shaoyi-li,Shaoyi Li,"Shenzhen, China",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,,Trainer / Educator,AWS Community Hero,China,Asia Pacific,2024,Current Heros,"Blogger, Technical Author, Trainer / Educator, hero-alumni - {DO NOT USE}, Conference Speaker"
community-heroes#shaoyi-li,Shaoyi Li,"Shenzhen, China",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,,hero-alumni - {DO NOT USE},AWS Community Hero,China,Asia Pacific,2024,Current Heros,"Blogger, Technical Author, Trainer / Educator, hero-alumni - {DO NOT USE}, Conference Speaker"
community-heroes#shaoyi-li,Shaoyi Li,"Shenzhen, China",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,,Conference Speaker,AWS Community Hero,China,Asia Pacific,2024,Current Heros,"Blogger, Technical Author, Trainer / Educator, hero-alumni - {DO NOT USE}, Conference Speaker"
community-heroes#sheen-brisals,Sheen Brisals,"London, United Kingdom",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sheen%20Brisals%20-100.21227ebb098dc5d156566b3303f9c7fd94aaeea0.png,,Blogger,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Conference Speaker, Technical Author"
community-heroes#sheen-brisals,Sheen Brisals,"London, United Kingdom",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sheen%20Brisals%20-100.21227ebb098dc5d156566b3303f9c7fd94aaeea0.png,,Conference Speaker,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Conference Speaker, Technical Author"
community-heroes#sheen-brisals,Sheen Brisals,"London, United Kingdom",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sheen%20Brisals%20-100.21227ebb098dc5d156566b3303f9c7fd94aaeea0.png,,Technical Author,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Conference Speaker, Technical Author"
community-heroes#sheng-wu,Sheng Wu,"Beijing, China",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,,Trainer / Educator,AWS Container Hero,China,Asia Pacific,2021,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#sheng-wu,Sheng Wu,"Beijing, China",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,,Conference Speaker,AWS Container Hero,China,Asia Pacific,2021,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#sheng-wu,Sheng Wu,"Beijing, China",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,,Blogger,AWS Container Hero,China,Asia Pacific,2021,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#sheng-wu,Sheng Wu,"Beijing, China",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,,Technical Author,AWS Container Hero,China,Asia Pacific,2021,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#sheng-wu,Sheng Wu,"Beijing, China",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,,Open Source Contributor,AWS Container Hero,China,Asia Pacific,2021,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#shigeru-oda,Shigeru Oda,"Saitama, Japan",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/shigeru-oda.8661f4100d89ee6a7588e93c11c3120a4dcdbef0.png,,Conference Speaker,AWS Community Hero,Japan,Asia Pacific,2022,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#shigeru-oda,Shigeru Oda,"Saitama, Japan",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/shigeru-oda.8661f4100d89ee6a7588e93c11c3120a4dcdbef0.png,,Meetup Organizer,AWS Community Hero,Japan,Asia Pacific,2022,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#shimon-tolts,Shimon Tolts,"Tel Aviv, Israel",Hero since 2016,https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,,Trainer / Educator,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#shimon-tolts,Shimon Tolts,"Tel Aviv, Israel",Hero since 2016,https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,,Conference Speaker,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#shimon-tolts,Shimon Tolts,"Tel Aviv, Israel",Hero since 2016,https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,,Meetup Organizer,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#shimon-tolts,Shimon Tolts,"Tel Aviv, Israel",Hero since 2016,https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,,Open Source Contributor,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#shimon-tolts,Shimon Tolts,"Tel Aviv, Israel",Hero since 2016,https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,,Blogger,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#shingo-yoshida,Shingo Yoshida,"Tokyo, Japan",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/shingoy-headshotcircle-100px.495b1a0d840071cb337360844c66695edaec35f9.png,,Conference Speaker,AWS Serverless Hero,Japan,Asia Pacific,2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#shingo-yoshida,Shingo Yoshida,"Tokyo, Japan",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/shingoy-headshotcircle-100px.495b1a0d840071cb337360844c66695edaec35f9.png,,Meetup Organizer,AWS Serverless Hero,Japan,Asia Pacific,2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#shingo-yoshida,Shingo Yoshida,"Tokyo, Japan",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/shingoy-headshotcircle-100px.495b1a0d840071cb337360844c66695edaec35f9.png,,Blogger,AWS Serverless Hero,Japan,Asia Pacific,2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#shun-yoshie,Shun Yoshie,"Yokohama, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/shun-yoshie.8d2aa3ea8f6f6dd6c24692e2e55d11ffca69670a.png,,Meetup Organizer,AWS Community Hero,Japan,Asia Pacific,2021,Current Heros,"Meetup Organizer, Blogger"
community-heroes#shun-yoshie,Shun Yoshie,"Yokohama, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/shun-yoshie.8d2aa3ea8f6f6dd6c24692e2e55d11ffca69670a.png,,Blogger,AWS Community Hero,Japan,Asia Pacific,2021,Current Heros,"Meetup Organizer, Blogger"
community-heroes#simone-merlini,Simone Merlini,"Pavia, Italy",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/simone-merlini.80782776688c123866ce5f0fd3ad8cbfd2c250ab.png,,Meetup Organizer,AWS Community Hero,Italy,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#simone-merlini,Simone Merlini,"Pavia, Italy",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/simone-merlini.80782776688c123866ce5f0fd3ad8cbfd2c250ab.png,,Open Source Contributor,AWS Community Hero,Italy,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#simone-merlini,Simone Merlini,"Pavia, Italy",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/simone-merlini.80782776688c123866ce5f0fd3ad8cbfd2c250ab.png,,Blogger,AWS Community Hero,Italy,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Trainer / Educator,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Conference Speaker,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Meetup Organizer,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Open Source Contributor,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Technical Author,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#slobodan-stojanovic,Slobodan Stojanović,"Belgrade, Serbia",Hero since 2018,https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,,Blogger,AWS Serverless Hero,Serbia,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sridevi-murugayen,Sridevi Murugayen,"Chennai, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sridevi-murugayen.4ac808d7bf4462e4cd1d803d0c3a44d283acbe29.png,,Conference Speaker,AWS Data Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#sridevi-murugayen,Sridevi Murugayen,"Chennai, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sridevi-murugayen.4ac808d7bf4462e4cd1d803d0c3a44d283acbe29.png,,Meetup Organizer,AWS Data Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#sridevi-murugayen,Sridevi Murugayen,"Chennai, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sridevi-murugayen.4ac808d7bf4462e4cd1d803d0c3a44d283acbe29.png,,Blogger,AWS Data Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#srushith-repakula,Srushith Repakula,"Bengaluru, India",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,,Conference Speaker,AWS Serverless Hero,India,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#srushith-repakula,Srushith Repakula,"Bengaluru, India",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,,Meetup Organizer,AWS Serverless Hero,India,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#srushith-repakula,Srushith Repakula,"Bengaluru, India",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,,Blogger,AWS Serverless Hero,India,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#srushith-repakula,Srushith Repakula,"Bengaluru, India",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,,Open Source Contributor,AWS Serverless Hero,India,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#stephen-sennett,Stephen Sennett,"Melbourne, Australia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Stephen%20Sennett-100.e55cd775b897b1de49f21fcd9b3b3bd8744061a7.png,,Blogger,AWS Community Hero,Australia,Asia Pacific,2024,Current Heros,"Blogger, Trainer / Educator, Conference Speaker"
community-heroes#stephen-sennett,Stephen Sennett,"Melbourne, Australia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Stephen%20Sennett-100.e55cd775b897b1de49f21fcd9b3b3bd8744061a7.png,,Trainer / Educator,AWS Community Hero,Australia,Asia Pacific,2024,Current Heros,"Blogger, Trainer / Educator, Conference Speaker"
community-heroes#stephen-sennett,Stephen Sennett,"Melbourne, Australia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Stephen%20Sennett-100.e55cd775b897b1de49f21fcd9b3b3bd8744061a7.png,,Conference Speaker,AWS Community Hero,Australia,Asia Pacific,2024,Current Heros,"Blogger, Trainer / Educator, Conference Speaker"
community-heroes#steve-bjorg,Steve Bjorg,"San Diego, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,,Meetup Organizer,AWS Community Hero,United States,North America,2019,Current Heros,"Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#steve-bjorg,Steve Bjorg,"San Diego, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,,Open Source Contributor,AWS Community Hero,United States,North America,2019,Current Heros,"Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#steve-bjorg,Steve Bjorg,"San Diego, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,,Technical Author,AWS Community Hero,United States,North America,2019,Current Heros,"Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#steve-bjorg,Steve Bjorg,"San Diego, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,,Blogger,AWS Community Hero,United States,North America,2019,Current Heros,"Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#steve-teo,Steve Teo,Singapore,Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-teo.677a405e25ef1327a20ad945674b6724a3b8712f.png,,Trainer / Educator,AWS Community Hero,Singapore,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#steve-teo,Steve Teo,Singapore,Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-teo.677a405e25ef1327a20ad945674b6724a3b8712f.png,,Conference Speaker,AWS Community Hero,Singapore,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
